208	1	290
64	1	250
171	36	290
215	36	163
247	2	116
72	34	156
130	28	98
135	1	172
87	39	254
201	8	139
56	2	157
94	0	96
221	0	38
183	1	87
182	17	190
225	32	285
276	0	59
191	30	42
227	36	48
5	17	70
112	32	147
142	8	64
253	0	274
21	8	208
80	1	114
157	32	228
288	32	248
212	8	282
194	36	159
101	7	43
174	35	51
29	1	196
119	17	210
203	18	185
229	8	64
285	36	86
27	2	213
131	0	218
140	30	75
210	36	153
126	12	216
147	0	32
253	17	47
195	34	204
3	7	51
44	17	73
215	17	206
285	26	59
68	9	254
197	35	29
108	30	6
72	21	46
115	17	104
221	8	127
248	32	283
71	8	145
114	35	126
94	2	278
242	8	244
24	1	243
220	2	185
216	1	133
149	35	55
168	8	162
247	1	195
277	27	33
117	36	173
151	2	127
155	26	171
216	2	132
93	1	12
77	2	63
148	36	141
224	36	159
145	7	131
71	36	163
0	13	40
234	30	75
17	30	112
155	32	108
83	36	86
174	0	249
42	35	90
283	0	179
245	34	281
277	26	131
17	36	159
294	1	66
267	1	241
126	35	131
181	0	272
284	35	275
204	17	65
250	17	191
102	17	147
236	35	293
108	32	247
273	32	102
3	17	63
283	9	103
242	34	115
255	32	160
193	30	169
25	8	143
147	8	33
159	30	247
222	0	193
241	19	207
100	1	112
229	1	283
28	8	64
91	8	145
201	0	187
216	2	134
129	17	142
190	30	6
46	8	110
137	30	177
20	32	25
44	30	54
62	32	54
105	23	216
240	16	29
20	2	57
142	35	103
238	17	210
260	32	185
126	8	127
222	30	112
34	8	32
245	17	158
26	17	219
79	35	142
87	35	140
119	17	121
240	36	153
167	35	257
252	1	264
59	7	126
62	36	141
222	36	290
199	1	22
215	2	230
3	19	246
35	32	160
13	30	177
122	30	6
204	17	175
21	2	174
104	17	3
217	26	170
155	32	155
219	1	254
87	1	64
145	35	90
104	2	101
112	36	173
35	17	285
26	36	22
140	35	27
229	0	278
91	35	131
29	35	29
156	32	25
250	17	63
159	36	173
193	30	273
97	36	1
182	34	46
32	32	113
145	32	200
224	30	112
129	0	239
239	1	139
295	34	123
219	8	119
232	2	248
19	0	148
230	2	45
33	0	140
47	36	159
104	36	141
25	35	140
42	17	208
187	8	59
26	17	218
45	1	116
140	12	165
242	30	75
11	8	101
195	17	92
208	17	234
266	13	18
242	17	52
4	34	10
142	1	50
109	30	177
234	2	123
40	1	74
143	8	33
149	0	280
192	0	244
238	36	163
194	30	220
29	36	152
242	34	41
193	0	4
244	36	173
169	8	139
191	2	236
292	17	156
3	17	269
256	35	50
150	1	127
17	8	148
72	17	123
137	35	51
43	31	296
108	26	4
216	30	247
26	17	291
61	30	42
174	0	215
19	34	106
185	35	142
99	36	240
285	2	254
46	0	283
176	34	102
217	1	32
235	1	159
209	26	260
213	2	162
232	2	82
216	35	275
216	32	251
247	36	290
203	36	152
212	2	178
127	4	284
169	35	103
78	1	133
260	1	264
90	30	247
73	30	42
85	0	216
46	7	50
7	32	252
126	8	34
208	30	47
250	2	239
156	30	102
55	36	153
105	0	108
294	35	55
177	26	140
218	0	276
15	36	290
211	34	113
20	35	55
212	1	83
147	26	9
168	8	14
76	2	208
132	8	135
182	0	184
264	30	247
57	2	125
221	0	191
137	35	293
215	32	102
130	38	18
184	8	149
191	35	27
217	17	40
145	17	257
149	7	254
235	8	124
286	34	93
131	14	137
152	1	217
68	9	293
100	8	143
276	36	240
8	32	232
104	30	169
142	31	168
251	2	215
229	32	83
7	30	177
284	30	47
263	39	46
234	30	247
257	32	227
288	17	54
279	36	48
280	32	134
264	34	214
79	36	1
230	35	254
249	34	156
203	30	42
53	2	83
24	26	103
211	0	196
75	30	47
218	1	239
293	15	279
287	0	222
136	1	222
232	17	47
197	8	57
21	1	170
83	35	293
106	8	258
161	1	12
215	36	249
155	2	126
211	30	273
151	10	206
278	13	183
296	35	257
206	24	261
202	2	15
47	26	286
138	0	145
237	17	139
22	17	43
6	8	233
18	1	32
151	35	254
156	17	112
245	8	148
142	33	212
151	1	246
56	19	246
142	35	142
222	32	169
267	0	279
230	2	51
221	1	65
15	35	90
90	8	258
196	1	154
279	8	110
240	0	211
70	36	22
22	17	246
22	32	263
228	32	262
284	37	56
50	2	271
182	36	240
55	33	99
165	28	24
267	3	200
199	32	47
260	34	271
157	30	169
24	26	36
260	0	165
194	1	101
290	8	49
27	17	146
86	34	93
47	32	120
194	17	252
253	26	23
158	2	138
239	32	61
55	2	193
281	8	26
40	2	205
44	2	194
129	0	0
263	26	41
293	36	141
213	8	135
48	17	155
300	17	198
240	32	24
64	30	47
126	17	233
46	35	103
160	35	50
132	36	48
85	34	205
145	0	261
241	36	159
183	2	290
286	17	88
59	35	103
27	17	119
127	23	130
269	0	90
62	32	20
82	8	76
225	7	140
241	17	267
116	17	5
256	17	34
261	30	42
148	1	61
116	36	1
207	8	64
137	18	147
244	0	158
290	0	203
32	8	57
105	4	125
284	10	226
46	7	27
166	7	293
22	2	132
60	27	229
255	34	297
177	17	105
197	2	10
263	26	86
195	1	30
194	30	273
9	25	38
137	27	162
126	30	112
208	7	126
104	35	50
221	17	283
214	0	265
4	2	110
124	0	26
46	35	140
228	2	25
105	1	102
237	7	50
253	17	29
260	17	51
46	7	31
131	14	248
265	36	159
20	35	140
224	0	81
202	1	254
292	35	293
135	19	19
219	36	4
247	1	7
13	35	142
26	32	155
250	32	65
267	3	283
20	26	157
167	32	197
233	8	244
161	7	293
217	30	42
284	32	178
119	32	184
123	17	161
132	1	268
153	8	148
79	0	249
155	35	275
4	2	194
196	30	47
26	24	15
131	35	254
187	8	32
191	17	94
300	32	118
28	1	122
110	24	69
144	17	84
222	8	122
298	17	79
196	0	20
7	36	173
248	30	169
247	0	161
227	8	94
283	32	232
35	36	141
217	36	4
286	1	79
287	1	76
293	32	177
45	34	264
62	1	265
284	11	279
223	30	169
223	27	208
72	34	216
42	8	122
86	32	228
32	30	220
194	30	47
267	35	140
30	0	87
94	35	293
142	31	300
230	35	257
263	0	33
13	36	173
87	2	154
263	8	114
28	6	16
56	32	39
132	17	294
47	0	89
133	2	109
208	8	33
225	7	55
289	6	171
82	26	116
66	8	128
94	2	218
251	1	259
51	33	246
172	35	51
47	32	200
237	32	157
253	30	75
27	2	151
64	2	56
165	32	277
167	17	97
217	1	243
143	19	21
240	2	28
167	2	140
207	34	29
133	7	126
97	1	170
143	36	22
191	35	31
7	35	55
137	8	64
190	8	105
172	17	115
213	35	55
44	0	128
18	36	163
156	8	30
242	30	47
296	17	166
228	26	137
187	8	56
176	17	252
69	18	215
288	35	275
189	4	284
227	2	291
187	8	206
261	1	76
277	32	164
20	0	121
174	36	141
21	30	6
40	35	63
287	36	163
34	7	140
82	36	141
144	36	86
29	33	212
49	1	209
50	8	91
139	5	130
154	36	152
279	26	109
62	32	115
194	1	37
137	36	86
208	35	55
245	17	38
300	1	21
44	26	87
101	24	197
160	9	126
294	0	55
15	36	163
196	35	275
159	0	131
132	24	24
77	1	175
251	35	27
59	32	66
203	26	30
59	30	112
193	0	30
247	17	33
211	35	50
281	2	295
94	35	50
78	2	202
17	30	169
35	32	262
255	30	54
57	30	47
79	7	126
132	35	55
71	36	240
156	0	273
3	8	237
117	2	177
200	32	155
256	30	177
29	8	84
38	17	82
113	32	179
149	8	101
172	35	43
13	17	219
116	34	13
260	32	289
136	36	153
206	32	273
102	36	1
137	18	102
280	26	20
177	30	220
59	32	155
135	8	23
221	39	55
68	26	262
68	32	98
230	30	6
268	38	230
111	8	59
76	32	262
197	27	229
129	17	56
30	8	237
58	34	290
255	17	45
276	34	236
155	17	161
156	0	170
169	35	140
294	36	153
192	26	19
182	30	6
86	35	51
143	30	112
51	33	187
248	17	207
280	8	133
288	32	203
80	30	54
118	6	171
124	5	165
72	0	44
230	30	220
19	35	293
69	2	149
150	30	75
217	30	169
296	2	220
64	32	137
123	1	136
207	1	190
261	1	238
94	7	140
136	1	102
249	16	142
286	35	43
288	35	51
123	1	232
26	35	90
146	2	51
71	34	37
94	1	38
112	36	159
242	36	163
278	35	55
25	36	249
68	35	63
167	0	44
223	17	75
96	22	139
55	12	165
232	0	36
209	8	114
294	1	259
123	36	153
48	32	273
290	32	156
225	0	44
35	1	287
79	1	245
279	35	254
42	30	247
145	32	89
202	1	233
247	30	42
275	31	212
83	26	66
234	0	6
6	1	174
196	32	228
264	32	156
287	17	264
228	32	68
132	2	254
46	7	29
57	1	234
65	8	129
167	34	38
209	17	245
166	8	166
119	7	275
66	39	46
72	34	37
225	36	22
137	8	282
144	34	62
176	17	300
80	8	166
220	1	139
71	36	152
170	17	6
44	39	224
244	35	126
270	8	226
184	32	190
114	1	40
48	32	147
102	36	153
249	0	254
267	3	5
148	30	273
82	2	202
194	17	237
48	16	140
80	1	286
172	21	38
211	2	29
83	9	50
200	17	55
206	7	55
22	30	75
145	30	169
249	17	9
57	8	105
251	35	90
250	35	103
274	17	109
290	2	59
25	1	143
104	1	60
199	36	240
127	30	169
152	32	222
83	32	87
281	35	29
218	0	24
42	32	54
64	35	31
239	36	48
107	8	241
142	35	63
255	17	129
71	32	177
136	30	6
258	8	95
150	0	171
203	18	279
236	32	292
268	1	156
218	34	94
94	19	300
200	17	160
252	26	125
227	0	26
283	36	163
145	8	233
256	9	126
293	31	212
182	36	153
93	36	141
174	36	4
62	34	43
30	8	64
151	20	257
279	26	296
26	1	59
54	26	54
200	8	149
51	2	17
287	34	271
85	0	178
170	17	9
225	17	260
199	1	235
9	36	173
89	35	55
298	35	131
45	35	140
113	17	287
117	34	43
201	32	89
266	13	167
283	9	275
7	26	46
172	0	151
47	2	283
207	1	51
119	30	47
18	36	159
136	36	48
20	2	93
231	28	24
3	0	141
261	17	192
122	23	130
233	19	67
248	2	141
89	32	223
207	34	204
110	8	57
97	26	56
101	30	220
66	30	247
108	1	203
256	1	288
267	29	284
286	30	47
80	36	249
99	0	52
196	0	53
244	0	234
29	32	15
52	1	258
143	17	237
115	1	119
29	31	116
238	0	61
90	15	68
112	32	24
298	26	54
172	21	168
202	0	43
176	30	220
45	0	170
99	34	238
191	36	240
236	17	93
187	34	258
157	32	192
245	32	38
114	8	119
137	8	94
298	1	186
22	34	256
239	17	107
69	36	48
274	36	141
9	2	86
252	18	14
261	2	245
169	17	57
177	32	89
208	7	29
249	17	146
20	2	118
67	35	142
172	30	177
3	2	230
105	32	299
101	17	89
250	34	277
206	32	147
170	34	172
174	0	103
45	8	206
159	35	254
219	35	50
194	36	22
71	1	284
259	30	247
63	2	165
260	0	158
132	1	253
236	34	131
25	8	30
143	7	257
54	36	249
147	35	275
276	1	110
87	17	294
140	36	22
149	1	98
218	0	50
225	17	125
87	2	173
42	17	199
28	30	247
59	30	169
124	36	163
232	8	291
21	34	180
221	32	97
13	34	161
123	32	156
221	36	1
19	8	128
13	2	171
199	32	38
129	17	90
242	17	222
284	36	240
155	26	115
189	32	192
270	30	112
24	18	119
105	4	96
151	37	135
172	8	56
294	8	149
131	12	96
232	30	169
4	1	104
78	35	254
160	32	219
42	2	214
51	35	31
87	26	113
82	2	9
156	26	50
258	2	158
261	32	69
0	32	112
30	35	55
165	37	265
223	36	1
239	36	249
196	2	80
22	30	112
151	11	66
168	34	283
55	12	171
86	35	293
244	8	121
85	2	220
229	0	96
17	35	142
24	8	33
242	34	296
59	30	42
157	35	55
27	0	29
157	35	29
160	36	163
289	2	115
86	34	219
93	30	42
126	15	83
225	36	4
169	36	153
215	35	293
79	35	63
196	34	177
220	30	6
169	36	152
132	36	159
150	17	13
168	1	63
177	32	213
253	30	169
56	30	112
174	8	64
55	32	289
277	30	112
28	36	141
216	32	248
281	0	161
117	36	240
161	2	258
185	26	226
256	17	49
251	17	250
283	35	50
261	0	209
203	36	290
283	17	106
55	17	125
13	35	103
22	35	90
129	1	240
201	1	191
68	32	209
112	17	283
184	1	270
274	32	154
106	8	34
106	35	55
270	13	245
87	39	83
90	1	268
266	13	205
195	34	290
148	2	87
105	4	16
115	17	151
150	29	96
208	7	55
59	36	173
169	32	98
249	1	78
256	36	240
50	36	153
1	0	159
182	2	100
18	36	48
135	36	86
221	36	152
82	32	252
144	34	147
226	8	121
257	17	295
281	35	257
64	8	145
170	34	234
159	0	270
33	2	82
147	0	14
117	17	49
216	37	271
115	32	155
221	2	2
256	35	29
113	32	69
26	7	257
212	1	135
255	32	36
76	7	293
236	1	198
116	1	207
191	2	245
15	27	145
176	0	64
253	8	233
218	34	173
250	8	189
18	34	40
40	30	169
83	2	144
50	31	35
62	35	55
79	32	232
194	8	208
296	32	156
246	8	128
165	20	293
40	32	156
170	17	43
187	2	16
120	30	47
47	32	6
48	16	51
104	34	152
106	32	113
221	36	22
50	1	106
224	35	142
279	26	42
276	34	188
29	36	86
293	36	153
64	36	240
15	26	160
18	36	1
28	6	175
285	2	94
298	26	175
100	30	112
196	8	26
62	36	22
26	7	90
18	2	90
83	26	263
111	2	284
25	0	131
62	17	40
124	2	151
161	32	120
35	36	240
193	32	174
97	25	240
161	2	200
27	35	131
59	1	84
295	8	59
290	16	103
116	32	120
116	32	280
253	9	131
46	30	247
27	31	300
132	35	27
83	17	251
90	30	220
200	35	51
215	32	61
150	21	38
167	30	169
209	1	21
244	17	104
19	32	178
107	34	209
230	1	103
150	3	283
234	17	50
163	16	90
159	2	27
278	2	300
99	1	160
135	30	112
223	32	115
124	8	271
215	17	248
165	11	220
287	35	254
11	8	189
279	30	6
146	2	265
238	32	292
255	17	254
41	30	112
212	17	48
277	17	121
267	0	9
48	30	112
218	1	18
294	34	113
220	35	29
284	35	254
287	8	237
106	32	42
112	36	22
288	36	152
237	32	15
294	34	117
23	1	126
219	1	69
179	1	239
138	0	136
236	17	41
97	0	48
167	0	199
195	30	273
15	32	164
27	15	283
283	17	223
187	35	31
199	2	6
97	8	33
294	35	126
167	30	47
248	26	79
196	2	241
44	2	56
288	0	300
222	39	11
21	32	232
62	8	76
113	30	54
177	35	293
206	30	47
156	32	39
223	8	79
266	1	284
152	17	55
28	25	46
297	26	151
216	28	277
29	15	280
112	17	66
228	1	30
15	0	46
28	0	145
85	17	199
87	17	198
100	1	11
189	17	147
85	32	83
7	17	20
157	17	175
267	30	273
172	34	266
191	2	226
236	35	131
247	8	105
84	32	222
171	10	226
281	32	39
22	0	63
201	36	152
248	2	6
55	1	22
95	2	63
287	2	19
196	8	79
161	32	39
266	35	50
115	26	189
116	36	4
116	1	284
207	17	21
199	36	153
40	17	145
29	0	14
228	0	63
277	0	10
32	2	29
25	2	191
83	32	222
83	1	168
216	22	265
12	32	292
130	38	236
6	36	159
50	17	8
284	17	227
143	17	100
200	1	270
94	1	42
82	8	208
274	2	280
217	26	267
106	36	48
156	26	47
44	30	247
48	17	13
104	17	217
293	14	252
32	32	177
220	35	103
