93	2	25
25	26	316
31	32	311
95	0	279
202	36	192
84	16	15
125	7	14
309	17	37
214	27	136
215	26	215
219	16	9
335	1	153
287	27	198
192	1	326
224	21	139
270	37	192
278	36	145
95	26	179
58	0	298
295	39	184
146	39	191
255	37	1
122	2	27
23	39	154
230	0	183
83	1	274
86	16	171
230	36	219
251	7	130
21	20	50
125	26	172
287	37	213
113	26	20
19	22	72
78	39	191
248	39	35
16	1	305
325	30	47
57	27	27
243	1	308
253	32	97
278	7	17
332	37	323
30	16	72
3	18	67
68	39	292
188	7	108
151	4	224
308	26	234
256	26	201
254	15	314
21	32	86
121	26	298
39	7	148
316	15	89
309	31	225
3	5	329
80	27	25
200	7	222
224	2	315
285	4	84
35	13	238
239	13	34
246	37	140
168	1	180
25	9	21
96	27	187
229	2	57
241	0	82
295	0	243
125	26	210
149	2	4
274	26	201
35	1	65
268	2	62
152	26	147
219	0	65
28	37	190
229	37	159
304	0	73
80	39	306
290	39	6
50	2	292
106	27	136
131	39	72
87	27	38
246	39	326
85	37	16
224	5	281
44	2	331
28	25	38
133	27	276
144	0	321
231	26	36
321	26	242
106	0	52
237	2	220
317	26	217
238	16	173
280	37	92
35	2	143
26	31	38
163	37	115
298	7	103
163	2	196
278	2	289
288	36	16
202	25	86
133	1	312
312	27	289
297	26	39
83	1	22
45	21	91
225	6	113
105	2	335
139	39	124
310	37	132
95	39	6
291	26	312
58	37	163
86	30	31
152	38	291
253	39	44
286	37	140
69	6	248
204	1	237
107	4	64
215	0	174
54	2	140
76	1	146
76	24	195
109	26	141
27	37	81
3	29	97
252	16	138
306	26	178
3	11	197
54	1	314
224	20	225
107	37	115
80	39	191
335	31	325
301	4	21
244	12	131
33	2	272
215	39	158
208	26	272
39	7	42
61	29	289
175	16	137
170	0	124
132	0	262
157	39	6
167	26	280
165	37	182
192	37	109
241	27	289
246	39	158
255	37	92
183	0	318
87	39	85
231	37	115
53	16	283
85	13	120
97	10	18
150	16	208
323	2	103
134	26	143
233	26	267
48	16	183
70	37	266
71	39	275
171	0	233
26	0	141
85	27	37
89	2	58
84	2	136
269	0	25
97	10	27
26	2	130
109	37	190
7	26	322
295	4	167
315	2	143
298	1	256
33	39	181
168	27	40
329	7	73
192	37	81
170	37	92
154	1	142
9	36	137
255	39	29
85	0	292
301	0	175
87	16	315
230	37	163
173	21	139
127	16	310
97	9	45
248	39	176
229	2	20
157	26	315
233	39	130
301	1	50
240	26	244
257	2	87
309	16	213
251	26	201
252	2	236
31	37	168
220	37	190
335	24	195
282	16	61
211	1	305
215	16	282
127	26	244
31	1	37
30	39	149
153	33	180
180	5	214
320	0	25
201	26	143
28	26	102
218	0	17
82	16	250
217	37	270
186	32	311
9	39	275
90	16	60
120	39	35
127	0	29
139	16	13
61	26	267
105	16	335
265	26	77
222	39	260
24	2	173
238	26	39
320	39	44
139	27	136
242	25	311
281	25	276
110	0	168
225	1	291
315	36	120
233	16	298
17	2	320
231	38	175
248	39	260
48	2	256
86	2	178
156	0	82
203	0	93
285	23	94
266	1	109
58	2	217
108	39	44
145	2	23
280	26	20
95	1	58
124	2	176
143	37	165
161	0	116
267	7	149
27	0	206
213	37	194
19	16	234
60	7	158
180	21	196
191	16	202
221	23	305
108	16	324
267	25	18
281	25	86
219	37	168
124	27	40
293	1	312
130	1	34
249	14	113
185	16	331
224	32	69
279	2	101
3	20	324
225	3	269
119	31	310
265	26	46
