598	2	753
1283	31	219
132	0	1244
506	34	214
1425	35	121
1500	1	827
1620	2	806
1508	26	596
582	7	1092
1400	31	1500
1485	24	640
286	7	371
776	25	326
1080	31	1428
147	31	151
550	7	973
633	0	423
1049	35	1608
711	31	774
1507	31	1417
616	35	419
958	21	961
197	24	723
256	26	383
1620	8	831
105	7	799
303	35	861
280	36	648
993	26	1398
459	24	742
965	2	1453
695	26	557
621	0	94
866	0	278
283	26	1094
761	24	799
955	1	1563
1022	20	1202
1057	24	1298
256	18	770
29	35	1261
1163	36	1164
732	35	371
1117	37	13
437	31	1428
1609	18	964
497	35	1071
1169	7	211
1375	35	333
1110	24	369
1631	0	1183
1103	8	515
1281	26	885
997	31	502
1238	26	803
1000	34	239
623	7	1071
1289	34	609
1321	18	1041
1231	34	1325
375	1	67
985	34	341
553	31	1169
1215	8	1210
1075	2	536
1072	3	72
661	1	1153
426	34	1490
1131	2	617
1529	7	1526
423	7	952
80	36	1463
335	35	640
428	18	482
586	20	957
1257	12	781
358	31	710
724	36	193
242	8	113
511	1	1025
948	2	449
1537	1	595
265	7	430
919	35	952
197	18	210
1489	1	1567
258	7	1090
639	18	1001
1148	1	1322
986	34	66
549	24	1330
1123	26	1366
1255	1	1447
169	35	1286
979	23	1430
1000	36	48
1215	18	1551
364	5	1591
215	36	451
532	31	944
658	0	29
294	35	1071
527	1	1074
1123	18	1164
1594	36	1175
48	7	1286
527	31	1556
1103	31	313
1298	13	139
754	0	641
45	0	838
888	2	959
1427	31	457
76	34	974
207	26	1080
1439	26	758
1474	35	286
391	2	1577
680	34	1338
1411	18	596
252	11	1227
842	8	1002
1580	18	581
1261	36	1576
1498	1	1034
1038	36	1478
1586	18	596
1575	31	182
707	39	1239
904	31	198
1108	35	1398
812	18	486
463	22	644
783	2	643
965	31	523
1039	8	1542
1375	26	1311
1039	1	341
1449	6	117
187	8	714
1376	8	1236
657	35	1092
312	1	1396
715	2	939
658	31	837
714	5	286
1344	35	438
531	31	774
947	36	825
1041	18	770
993	8	53
1594	31	1359
718	8	278
111	8	1322
427	5	1626
1269	1	1496
930	36	1265
57	18	1527
1146	18	1233
1298	34	1369
1327	24	1626
147	1	464
494	0	112
1507	1	609
256	8	1332
1069	7	742
1124	7	1238
401	8	262
188	8	928
1455	35	1208
1632	36	1212
445	34	881
989	24	1266
639	8	701
7	26	895
673	8	724
1432	24	711
1465	35	1251
1215	34	592
43	7	1276
885	3	37
214	2	676
587	1	772
300	26	1113
674	31	750
190	35	689
1079	26	1138
1019	36	1135
1099	31	1300
1505	24	75
42	0	1631
1572	18	391
583	35	1071
974	1	1056
1571	0	579
1306	18	1413
715	35	691
877	26	1028
1347	24	368
530	36	1458
1395	0	674
143	1	1002
796	35	145
48	26	348
70	31	142
363	34	342
124	26	221
489	36	808
630	18	463
872	36	1020
1066	36	171
1518	0	491
1334	1	949
635	26	951
1627	31	142
485	3	841
1441	0	255
403	31	483
1251	13	597
1524	34	312
1097	26	15
1324	36	1551
1213	34	739
217	35	973
545	8	421
993	34	367
18	37	806
1423	7	586
431	1	1157
49	34	52
831	35	861
353	35	799
410	17	925
165	8	1065
684	24	640
192	8	111
1066	8	485
1112	36	717
1400	35	333
1163	34	1406
276	35	410
494	0	537
1416	1	1256
1555	3	1215
803	26	1206
1097	31	180
1498	24	711
1520	7	1090
402	5	691
1280	5	799
920	26	377
109	7	1591
1461	35	121
1438	8	1044
366	2	1361
58	38	881
593	35	586
903	34	235
1109	8	989
1341	36	166
430	24	861
449	34	697
1160	24	371
933	0	616
829	7	1018
135	18	964
638	17	106
412	3	1307
1146	31	182
1567	26	25
1507	26	1449
1165	31	85
1448	31	646
964	8	839
668	0	703
1178	26	1124
1216	8	54
426	2	1076
330	8	374
1238	24	121
99	5	689
291	8	1513
394	31	1239
1159	3	54
1322	3	1322
446	26	1610
1076	24	1398
1494	8	124
49	26	426
805	7	691
75	18	1001
206	8	1371
626	26	235
874	18	109
949	24	1225
1621	0	728
935	0	664
1290	35	1081
639	31	574
1625	8	238
884	1	747
943	35	1626
1285	2	1019
807	18	1365
1087	7	638
305	35	1330
347	35	966
966	28	417
1567	26	849
949	26	800
1415	7	689
19	2	388
397	1	177
577	31	1417
681	2	159
1586	31	502
224	8	515
106	1	1514
242	34	777
628	8	1588
729	7	286
1255	19	519
341	36	802
1291	1	1215
902	7	1558
47	8	8
860	2	792
1216	0	148
368	8	1588
151	34	1039
363	1	470
1523	2	1375
1536	35	1081
710	1	659
1485	0	1409
771	18	1452
1544	7	723
1631	1	743
240	18	391
576	31	219
909	31	1437
958	1	1535
1622	2	756
604	31	837
484	0	259
1384	8	124
1448	1	186
1086	31	1483
958	18	1063
555	26	1463
1493	2	1041
407	8	1178
445	8	826
1552	35	952
478	36	221
565	34	74
498	18	1551
724	36	1131
346	2	656
1422	21	1473
364	5	1071
1151	35	333
207	25	990
1211	8	544
1539	3	505
1183	31	523
1508	26	69
95	35	1276
901	24	1286
1293	24	937
257	2	507
482	33	940
636	2	468
1108	1	587
407	2	1290
1610	2	811
966	0	1447
997	36	660
1610	8	378
287	26	284
839	31	116
130	0	1271
1615	18	1161
543	35	973
736	24	333
566	27	1526
1010	8	31
361	1	800
303	2	458
1565	0	852
206	8	389
625	0	792
1463	1	868
1159	2	1110
598	0	1471
669	34	903
1177	31	502
1182	24	1057
71	18	433
750	7	1261
1131	8	623
1440	7	940
436	8	1128
43	7	211
1087	2	712
1537	34	361
295	36	84
553	2	1109
1080	26	854
1307	26	202
593	18	391
1478	7	1251
143	34	561
4	2	43
220	0	136
274	34	6
389	31	574
223	1	354
378	2	233
739	8	624
1042	35	1135
1461	34	508
1478	0	1060
1405	21	1589
1468	18	210
978	0	1010
1066	31	1437
1430	2	830
825	31	1380
763	26	572
625	31	1359
777	8	1488
787	7	419
1141	24	145
1632	2	1577
106	7	1526
957	2	536
663	34	179
1448	0	1380
756	35	369
118	31	1553
738	26	1336
583	2	878
453	7	419
1213	8	884
49	18	1161
273	18	1447
424	36	1477
891	35	689
752	35	197
1208	13	1225
1391	36	1247
1418	26	1530
808	1	1054
816	12	690
360	7	966
1230	34	914
1260	7	211
380	0	739
1215	3	695
1493	2	626
913	35	1018
873	34	418
1233	36	1018
1324	34	1419
766	0	611
875	18	1161
1518	1	899
1024	1	1470
1178	1	857
353	31	1300
1176	36	328
675	1	327
458	7	939
200	0	71
798	1	822
1002	34	748
1238	2	1084
390	35	286
445	1	7
1607	0	1333
663	35	1057
849	26	1362
1222	7	973
346	36	1621
1548	35	1626
429	36	1391
541	35	753
702	3	461
40	31	1192
960	1	210
1578	35	723
521	18	1235
1218	34	68
1477	18	1156
1625	1	471
80	0	631
413	18	391
1097	8	1559
71	1	1611
1356	4	705
1582	7	430
1444	1	1233
135	19	83
627	18	1527
939	34	728
1314	26	706
1175	2	893
541	37	699
182	7	940
408	1	607
1359	2	1165
28	3	0
452	24	371
847	7	1028
210	8	657
379	2	591
1169	2	831
987	1	541
3	1	1465
43	1	115
83	0	196
928	1	1351
1013	3	869
1592	31	198
242	1	759
218	7	597
1393	26	1028
1543	26	295
1598	18	758
1538	24	211
807	11	358
957	31	1483
1376	24	1092
432	34	495
1343	24	1266
243	26	161
1060	34	903
1606	8	587
146	34	1419
597	30	739
1119	8	759
730	27	1225
23	26	1003
1430	27	119
213	8	329
475	8	1498
786	3	931
459	26	555
1551	0	1490
1619	24	333
1162	36	1079
322	8	980
791	8	1187
950	24	1558
432	1	482
1279	0	1586
572	7	638
390	26	321
133	35	861
866	7	969
1473	34	1172
374	10	1158
836	0	536
1136	31	722
1220	0	111
504	26	1414
1341	1	1370
1081	9	1005
113	34	534
1472	0	186
1438	34	1605
595	34	1042
989	24	640
265	7	369
795	35	1363
1261	18	1134
1411	8	784
1291	34	950
1412	24	1266
132	8	1349
1374	31	1239
515	8	505
448	12	857
1559	10	632
1582	35	1591
447	2	872
1012	18	1331
803	18	675
1244	34	464
1630	24	368
401	24	1298
453	35	969
1056	1	297
590	31	1359
777	2	352
1036	8	1328
544	36	829
117	35	261
333	34	42
159	26	772
184	18	1235
598	18	843
339	31	722
1518	1	1162
733	8	1538
84	1	515
1532	2	1574
729	7	711
835	8	1166
1242	36	1081
1042	31	142
1566	1	1431
308	18	409
1369	11	1608
647	18	176
1334	1	698
792	0	861
1360	1	574
285	3	7
1390	0	1457
480	31	468
1084	18	1339
950	1	1242
161	8	1607
1167	8	695
969	26	1558
1484	18	941
193	0	421
1581	34	194
1069	0	170
350	2	582
586	0	454
1118	1	1083
519	24	430
1198	24	139
964	24	1018
1440	0	717
482	34	1162
1237	24	952
207	34	168
57	24	1225
719	8	248
1215	3	530
550	24	1225
1218	18	20
579	18	997
101	35	1238
104	35	1330
758	22	951
223	1	853
199	0	1510
798	31	171
1313	7	723
817	36	377
490	36	412
245	8	326
199	26	1341
345	1	816
43	36	875
152	34	582
93	36	725
1125	0	1274
974	2	377
1009	35	148
1218	1	544
1280	36	952
228	8	683
369	28	279
615	24	1057
1558	8	693
1007	31	722
544	1	1585
157	8	555
577	18	581
855	35	1251
1324	35	1135
714	18	941
1556	1	565
893	24	261
1040	18	1233
252	34	511
858	0	57
1226	1	755
28	8	1013
988	31	1324
1408	7	1251
221	26	795
249	25	94
1072	1	1279
1167	2	963
507	18	1365
467	0	1042
1153	36	165
1153	8	838
1513	8	1053
1075	2	558
658	1	735
1488	31	1437
132	2	1177
145	7	145
883	8	1275
1101	8	1116
1355	35	861
47	7	966
106	2	1538
858	1	210
657	18	581
245	34	721
1174	36	801
801	8	498
1528	7	438
19	0	1510
461	3	898
335	36	564
494	2	1043
1297	31	1100
718	11	894
526	1	1422
1605	0	1493
229	35	1526
779	31	265
25	18	864
41	8	1308
1273	34	105
494	18	814
1361	24	344
325	8	143
249	36	21
347	26	419
379	18	165
729	7	537
919	7	1090
1218	8	1607
1537	31	171
480	0	232
368	36	305
1450	35	1057
1029	1	956
983	0	708
819	2	419
1214	0	118
1237	0	641
395	35	662
1581	7	121
1488	35	691
990	7	368
822	36	1245
1292	0	1117
175	0	1226
908	2	1589
1390	2	971
358	18	433
185	1	802
1341	36	1205
571	8	498
1435	31	509
241	36	1156
1420	7	1361
386	24	1326
1131	26	93
718	31	182
126	24	1238
209	2	542
963	0	1623
1202	18	864
1345	1	416
1137	8	1231
1417	7	1330
914	24	197
427	0	1075
467	0	990
620	34	919
1141	24	966
1619	31	923
974	34	995
126	7	344
849	35	121
488	34	250
1258	31	1621
60	1	123
949	24	677
25	7	1363
881	36	618
1483	0	544
1547	8	81
703	37	1253
1388	7	640
90	31	750
1321	7	689
1091	36	737
1318	31	40
1439	24	121
1021	1	270
1117	2	166
887	0	368
1117	27	145
1328	36	384
1205	18	715
1500	1	1582
381	24	969
746	18	109
160	26	622
692	36	1127
80	2	1470
1632	18	715
1124	31	1155
1530	35	121
438	31	571
1402	36	507
1623	7	966
193	34	209
930	31	1359
1046	34	986
429	7	597
680	31	524
1546	7	286
746	2	1248
823	36	1408
972	1	1165
57	23	1117
1112	0	1369
113	1	1261
616	36	806
1247	31	416
1570	8	841
724	8	1157
243	36	376
1441	31	416
1290	26	1414
1327	0	768
765	1	153
947	33	1022
24	26	1515
567	7	1135
700	34	135
1303	7	75
737	18	770
