167	7	27
84	2	234
242	2	52
159	1	127
35	1	123
100	10	93
278	16	254
82	35	121
85	35	300
133	10	154
292	38	322
229	25	251
9	2	340
243	24	334
162	24	253
184	24	243
329	7	169
345	8	135
82	2	82
141	16	340
327	16	208
153	25	352
114	0	227
143	34	90
273	0	139
116	10	291
183	22	358
49	29	29
339	7	110
259	13	202
306	10	93
209	10	154
27	24	131
92	35	56
288	16	147
82	7	83
283	7	4
360	0	197
112	24	38
133	1	196
331	1	188
234	1	74
188	10	29
156	16	276
49	10	32
293	21	154
3	22	97
113	4	257
131	1	208
122	35	237
141	35	301
336	1	228
136	1	149
79	29	107
283	0	258
162	7	324
181	2	300
330	1	364
3	16	362
84	13	150
71	1	304
150	24	202
151	25	251
193	19	114
318	16	36
229	16	36
18	2	197
51	1	34
279	10	47
240	2	327
174	10	352
135	8	289
192	25	251
21	8	355
4	2	146
292	0	336
341	0	281
267	15	73
324	1	236
230	10	154
48	24	1
75	34	269
277	2	205
217	7	287
134	9	315
0	9	199
155	38	343
169	22	180
273	7	56
136	2	157
25	2	60
352	20	236
119	1	294
228	10	29
105	24	25
150	10	26
292	9	315
288	25	93
129	7	320
54	24	326
133	2	78
136	24	304
247	35	242
17	16	198
83	35	169
69	2	130
174	35	51
210	1	168
287	0	213
358	25	347
203	10	29
307	0	114
221	10	47
186	24	358
299	19	323
219	0	339
361	35	172
42	10	348
32	7	300
155	38	105
186	25	93
106	35	332
361	25	47
206	0	171
15	1	334
38	0	113
347	1	31
307	7	138
89	10	47
208	10	352
62	25	26
172	16	104
276	6	190
195	1	360
288	34	107
169	10	291
186	1	41
332	1	162
55	7	269
154	37	249
29	37	271
230	25	232
250	10	232
110	16	275
180	2	354
226	24	296
116	24	222
98	2	245
319	38	98
207	10	47
124	16	16
329	1	338
42	7	310
175	25	232
228	0	262
32	36	325
4	1	66
327	0	266
6	2	161
79	0	191
180	34	286
199	24	202
276	0	224
135	29	348
230	0	206
44	34	202
196	35	190
20	2	232
118	25	291
299	16	276
243	10	348
268	2	342
35	35	242
196	10	26
267	10	47
116	24	339
252	22	358
114	35	324
203	9	315
128	38	98
172	7	264
314	7	115
94	24	141
234	10	251
27	16	174
70	25	107
179	2	263
217	0	219
231	5	288
287	7	329
329	2	248
356	25	236
340	35	229
146	10	32
104	1	185
22	2	138
156	7	160
200	38	182
57	13	202
196	1	86
196	10	29
12	24	167
324	16	338
157	2	45
152	9	255
133	35	300
147	0	239
238	0	153
322	25	107
334	24	131
256	1	141
48	10	107
340	7	173
154	24	244
182	24	219
288	25	26
316	7	12
150	1	145
53	35	83
203	24	47
129	34	307
289	24	230
126	35	172
94	7	219
169	10	251
287	22	239
257	17	247
196	2	332
158	7	242
256	25	93
336	7	51
184	4	205
216	35	121
99	25	107
130	25	154
15	19	295
126	1	274
172	22	197
77	25	291
38	25	352
38	25	347
118	16	259
184	35	190
254	25	29
280	13	150
94	25	352
187	7	3
18	1	344
23	2	259
301	22	261
55	0	268
113	4	114
265	1	170
94	7	311
355	29	348
170	24	354
68	7	19
339	9	235
143	16	117
237	2	229
247	3	347
243	22	118
166	0	161
294	25	236
69	10	352
101	25	352
106	34	142
274	32	314
78	10	93
179	29	107
30	29	251
99	16	198
10	0	71
281	24	82
153	7	6
67	35	109
38	0	171
169	2	70
325	1	59
314	23	43
261	24	352
85	16	209
259	25	26
167	25	348
292	25	251
281	9	346
283	29	352
287	25	154
38	16	103
340	16	364
52	7	173
139	24	330
194	33	229
71	34	361
244	25	26
57	7	172
266	16	36
362	13	202
267	24	23
30	35	51
83	16	340
200	7	320
261	34	273
196	25	347
341	24	173
254	24	202
307	1	64
251	35	109
3	7	153
148	25	47
8	5	158
275	6	300
35	8	163
259	35	109
226	25	236
115	1	72
226	28	107
52	2	208
139	24	114
169	7	160
253	0	102
253	25	32
259	10	93
60	2	233
66	1	100
83	2	37
170	0	150
282	1	249
25	35	51
329	10	348
24	7	320
113	1	57
162	10	251
193	2	211
149	24	46
58	35	300
54	1	204
327	16	126
167	35	301
211	25	232
115	16	259
157	2	213
89	35	237
224	25	347
23	24	235
347	20	107
137	16	28
208	0	362
174	13	285
327	16	270
306	9	303
24	25	32
133	16	208
219	25	47
3	25	93
6	35	229
229	16	69
180	10	251
219	10	347
115	35	109
149	25	236
159	35	172
277	0	172
120	24	319
157	25	154
233	35	229
307	2	198
54	0	221
119	0	192
213	25	32
23	25	232
290	2	215
9	22	70
361	35	39
181	16	270
99	2	344
100	16	275
256	24	143
279	35	169
320	7	109
357	2	288
37	25	93
167	0	37
25	2	226
28	7	343
83	7	227
248	23	349
135	16	104
201	16	37
209	6	121
284	35	324
141	25	236
159	35	169
57	6	172
58	2	78
62	19	21
78	24	123
8	8	250
104	16	299
141	10	348
357	10	232
145	0	102
187	16	318
71	0	260
131	2	125
336	2	296
143	16	255
332	10	107
352	31	47
88	9	254
32	16	284
220	7	287
334	2	46
359	35	237
75	2	363
248	29	291
295	17	153
19	16	223
298	34	280
307	2	364
42	10	26
201	25	154
202	24	214
347	12	231
149	24	130
212	16	103
223	10	251
219	1	4
124	34	5
167	2	60
284	25	291
150	25	347
244	1	207
302	2	117
39	27	115
86	10	236
132	10	291
220	1	333
247	33	118
148	35	109
62	35	238
292	34	283
318	25	154
108	25	291
156	9	117
47	2	98
70	16	208
252	24	80
209	0	93
304	16	360
0	35	238
77	7	83
334	10	154
311	35	242
104	25	107
334	2	299
362	25	26
345	7	172
248	24	194
345	18	335
325	13	302
159	1	148
273	24	361
113	38	343
181	8	266
223	7	56
100	2	336
269	2	182
145	1	192
150	10	348
160	10	347
129	16	294
139	25	29
319	9	315
264	10	232
84	1	135
236	16	198
64	1	194
340	35	172
156	35	51
259	1	30
105	25	26
86	0	14
122	7	256
242	16	20
290	9	77
105	10	251
248	29	26
191	10	26
225	16	62
297	33	340
198	6	301
325	19	165
359	1	126
175	1	250
79	1	194
131	25	93
193	32	94
200	9	41
242	22	59
28	16	346
279	7	213
167	10	347
92	16	303
157	24	224
193	1	321
62	32	117
269	16	362
23	7	297
142	6	190
8	10	26
60	29	291
115	35	83
342	24	218
186	2	102
30	24	339
79	1	301
213	10	29
157	9	223
208	2	219
214	24	103
292	2	300
361	2	76
68	25	29
282	0	150
319	38	105
197	2	280
