756	11	1302
1149	0	836
1318	11	712
9	19	863
1034	30	314
1072	33	337
160	0	1098
835	30	1010
612	27	1336
1327	9	431
143	5	1363
762	33	1453
288	2	227
916	2	1309
1178	18	1242
447	0	702
979	0	544
1423	11	1188
468	30	273
1090	18	113
1305	27	755
71	11	1427
208	33	817
896	8	937
1088	0	302
343	2	1297
141	27	1336
312	33	1053
1290	18	1034
1000	18	831
1449	0	1020
1041	11	1050
584	2	566
1172	2	1125
1220	8	860
589	31	1298
220	8	226
622	8	865
785	8	919
958	30	68
1246	15	1295
251	18	1134
871	18	410
589	14	456
1237	18	44
329	2	1233
558	21	1169
1438	11	1301
909	18	55
1004	33	746
613	30	810
1282	11	269
765	33	1048
767	30	957
17	11	352
139	8	37
1066	8	473
28	1	195
356	33	1071
690	8	1356
214	25	1088
927	18	638
993	30	994
1009	11	1094
930	9	107
288	11	1104
1346	33	567
1070	20	1294
1487	11	186
781	30	650
559	30	1337
808	32	1477
832	18	1041
1387	1	102
699	18	1069
709	0	1115
932	27	204
946	18	551
1275	18	378
287	34	994
1342	27	1445
1472	33	554
214	25	1429
1442	27	1083
160	30	273
223	27	679
351	18	682
650	27	11
797	11	274
269	33	0
1073	11	94
1353	2	575
575	27	612
794	0	40
1072	27	995
1177	9	729
1181	2	591
226	37	972
468	0	980
25	27	215
586	18	1370
771	8	766
500	27	718
1333	2	570
508	18	305
799	0	474
563	30	705
198	30	731
600	27	1445
978	30	424
1298	8	551
400	27	526
588	2	250
1441	34	1466
808	8	398
813	33	859
512	1	30
347	0	17
638	33	635
692	11	59
845	35	30
380	33	317
1168	8	1277
510	8	1485
682	8	865
254	9	926
573	30	543
1353	33	1440
514	30	287
510	10	1162
632	8	766
931	5	202
1493	33	1443
345	18	515
981	30	1055
995	11	1053
1451	33	1373
259	18	289
300	18	336
243	34	387
632	11	269
1063	19	8
1005	2	956
1084	18	825
1275	0	187
647	30	694
966	18	135
714	9	895
558	8	1172
906	36	1055
1263	34	1118
819	33	687
982	19	30
1245	2	777
719	30	98
948	35	253
1322	2	1201
559	18	1276
313	27	800
505	1	50
1162	2	822
168	1	87
660	0	603
1066	27	902
490	27	11
1079	30	454
1189	30	946
534	30	1478
1254	11	597
1009	30	946
989	0	401
977	2	492
1189	8	860
891	11	1086
1407	33	798
1086	27	102
1018	8	445
1281	8	1277
1415	18	950
81	18	432
1071	18	1388
29	18	130
975	18	903
1130	0	903
1430	0	834
820	30	1006
2	11	114
237	18	918
